,LandAverageTemperatureUncertainty,UpperBounds,LowerBounds,month,year,Average_Temperature,Datetime
379,1.004,15.144999999999998,13.136999999999999,8,1781,14.140999999999998,1781-08-01
380,3.69,13.993999999999998,6.613999999999999,9,1781,10.303999999999998,1781-09-01
381,1.2819999999999998,9.828999999999999,7.264999999999999,10,1781,8.546999999999999,1781-10-01
382,1.676,9.199,5.8469999999999995,11,1781,7.523,1781-11-01
383,4.427,7.715,-1.1389999999999993,12,1781,3.2880000000000003,1781-12-01
384,3.5469999999999997,3.888,-3.2059999999999995,1,1782,0.3410000000000002,1782-01-01
385,4.862,5.5009999999999994,-4.223000000000001,2,1782,0.6389999999999998,1782-02-01
386,2.221,4.786,0.34399999999999986,3,1782,2.565,1782-03-01
387,2.154,10.771999999999998,6.463999999999999,4,1782,8.617999999999999,1782-04-01
388,1.474,12.463999999999999,9.515999999999998,5,1782,10.989999999999998,1782-05-01
389,1.517,15.317999999999998,12.283999999999999,6,1782,13.800999999999998,1782-06-01
390,2.96,16.885,10.965,7,1782,13.925,1782-07-01
391,2.487,18.17,13.196,8,1782,15.683,1782-08-01
392,1.7280000000000002,14.126,10.67,9,1782,12.398,1782-09-01
393,1.8259999999999998,10.804,7.152,10,1782,8.978,1782-10-01
394,2.4730000000000003,7.429,2.483,11,1782,4.956,1782-11-01
395,3.358,5.279,-1.437,12,1782,1.921,1782-12-01
396,5.292999999999998,3.861999999999998,-6.723999999999998,1,1783,-1.4310000000000005,1783-01-01
397,3.6830000000000003,8.977,1.6110000000000002,2,1783,5.2940000000000005,1783-02-01
398,2.597,7.396000000000001,2.2020000000000004,3,1783,4.799,1783-03-01
399,1.564,10.138,7.01,4,1783,8.574,1783-04-01
400,2.906,14.725000000000001,8.913,5,1783,11.819,1783-05-01
401,1.541,15.881,12.799,6,1783,14.34,1783-06-01
402,1.3430000000000002,14.412,11.726,7,1783,13.069,1783-07-01
403,1.6130000000000002,15.583999999999998,12.357999999999999,8,1783,13.970999999999998,1783-08-01
404,1.439,11.396999999999998,8.518999999999998,9,1783,9.957999999999998,1783-09-01
405,2.6210000000000004,9.977999999999998,4.735999999999997,10,1783,7.3569999999999975,1783-10-01
406,2.2,4.396000000000001,-0.0040000000000000036,11,1783,2.196,1783-11-01
407,3.133,5.357,-0.9089999999999998,12,1783,2.224,1783-12-01
408,3.347,5.943,-0.7509999999999999,1,1784,2.596,1784-01-01
409,2.842,3.8310000000000004,-1.853,2,1784,0.9890000000000001,1784-02-01
410,3.258,7.177,0.661,3,1784,3.919,1784-03-01
411,1.272,9.414000000000001,6.870000000000001,4,1784,8.142000000000001,1784-04-01
412,1.538,11.551,8.475,5,1784,10.013,1784-05-01
413,1.8,14.603,11.002999999999998,6,1784,12.802999999999999,1784-06-01
414,1.8030000000000002,16.75,13.144,7,1784,14.947000000000001,1784-07-01
415,2.595,18.456,13.266,8,1784,15.861,1784-08-01
416,1.068,11.333999999999998,9.197999999999999,9,1784,10.265999999999998,1784-09-01
417,1.68,8.516,5.156,10,1784,6.835999999999999,1784-10-01
418,2.522,7.079000000000001,2.0350000000000006,11,1784,4.557,1784-11-01
419,3.343,6.758,0.07200000000000006,12,1784,3.415,1784-12-01
420,2.7539999999999996,3.6189999999999998,-1.8889999999999996,1,1785,0.865,1785-01-01
421,2.408,3.453,-1.363,2,1785,1.045,1785-02-01
422,4.215,6.504,-1.9259999999999997,3,1785,2.289,1785-03-01
423,1.45,7.829,4.928999999999999,4,1785,6.379,1785-04-01
424,2.088,11.940999999999999,7.765,5,1785,9.853,1785-05-01
425,2.653,16.397000000000002,11.091000000000001,6,1785,13.744000000000002,1785-06-01
426,2.215,16.683,12.253,7,1785,14.468,1785-07-01
427,2.046,16.512,12.42,8,1785,14.466,1785-08-01
428,1.143,11.64,9.354,9,1785,10.497,1785-09-01
429,1.732,9.082999999999998,5.618999999999999,10,1785,7.350999999999999,1785-10-01
430,2.261,7.787,3.2649999999999997,11,1785,5.526,1785-11-01
431,1.909,3.782,-0.03600000000000003,12,1785,1.873,1785-12-01
432,2.436,3.199,-1.6729999999999998,1,1786,0.7630000000000001,1786-01-01
433,2.463,5.12,0.19399999999999995,2,1786,2.657,1786-02-01
434,2.27,7.917999999999999,3.3779999999999997,3,1786,5.648,1786-03-01
435,3.0789999999999997,12.396999999999998,6.239,4,1786,9.318,1786-04-01
436,2.387,13.969999999999999,9.195999999999998,5,1786,11.582999999999998,1786-05-01
437,1.295,14.33,11.74,6,1786,13.035,1786-06-01
438,2.311,17.605,12.983,7,1786,15.294,1786-07-01
439,3.35,17.805,11.105,8,1786,14.455,1786-08-01
440,2.9330000000000003,15.091,9.225,9,1786,12.158,1786-09-01
441,1.4380000000000002,9.150000000000002,6.274000000000001,10,1786,7.7120000000000015,1786-10-01
442,3.8369999999999997,9.578,1.9040000000000008,11,1786,5.7410000000000005,1786-11-01
443,2.506,3.2399999999999993,-1.7720000000000002,12,1786,0.7339999999999995,1786-12-01
444,3.176,6.021000000000001,-0.33099999999999996,1,1787,2.845,1787-01-01
445,2.842,5.405,-0.2789999999999999,2,1787,2.563,1787-02-01
446,3.1260000000000003,7.824000000000001,1.572,3,1787,4.698,1787-03-01
447,1.5219999999999998,9.293999999999999,6.249999999999998,4,1787,7.7719999999999985,1787-04-01
448,1.364,12.767,10.038999999999998,5,1787,11.402999999999999,1787-05-01
449,2.099,16.468000000000004,12.270000000000001,6,1787,14.369000000000002,1787-06-01
450,2.425,15.876000000000001,11.026,7,1787,13.451,1787-07-01
451,1.4369999999999998,14.991999999999999,12.118,8,1787,13.555,1787-08-01
452,1.5630000000000002,11.92,8.793999999999999,9,1787,10.357,1787-09-01
453,3.312,11.083999999999998,4.459999999999999,10,1787,7.7719999999999985,1787-10-01
454,2.844,8.645,2.9570000000000003,11,1787,5.801,1787-11-01
455,2.6310000000000002,4.427,-0.8350000000000004,12,1787,1.7959999999999998,1787-12-01
456,2.9930000000000003,3.7280000000000006,-2.258,1,1788,0.7350000000000001,1788-01-01
457,4.039,7.62,-0.4579999999999993,2,1788,3.5810000000000004,1788-02-01
458,3.057,8.393,2.2790000000000004,3,1788,5.336,1788-03-01
459,2.657,11.370999999999999,6.056999999999999,4,1788,8.713999999999999,1788-04-01
460,1.3359999999999999,11.764,9.091999999999999,5,1788,10.427999999999999,1788-05-01
461,1.262,15.07,12.546,6,1788,13.808,1788-06-01
462,2.9160000000000004,19.384,13.552,7,1788,16.468,1788-07-01
463,1.5319999999999998,15.417,12.353,8,1788,13.885,1788-08-01
464,1.261,12.96,10.438000000000002,9,1788,11.699000000000002,1788-09-01
465,2.1319999999999997,11.481,7.2170000000000005,10,1788,9.349,1788-10-01
466,1.682,7.793000000000001,4.429000000000002,11,1788,6.1110000000000015,1788-11-01
467,5.827000000000001,7.079000000000001,-4.575000000000001,12,1788,1.2519999999999998,1788-12-01
468,4.039,7.744999999999999,-0.33299999999999974,1,1789,3.706,1789-01-01
469,2.576,4.251,-0.901,2,1789,1.675,1789-02-01
470,1.595,5.584,2.394,3,1789,3.989,1789-03-01
471,1.507,9.200999999999999,6.186999999999999,4,1789,7.693999999999999,1789-04-01
472,2.228,13.893999999999998,9.437999999999999,5,1789,11.665999999999999,1789-05-01
473,1.042,14.549,12.465,6,1789,13.507,1789-06-01
474,1.922,17.384,13.54,7,1789,15.462,1789-07-01
475,1.298,15.138,12.542,8,1789,13.84,1789-08-01
476,1.189,13.206999999999999,10.828999999999999,9,1789,12.017999999999999,1789-09-01
477,1.8359999999999999,9.225999999999999,5.554,10,1789,7.39,1789-10-01
478,1.5859999999999999,7.550000000000001,4.378,11,1789,5.964,1789-11-01
479,1.6059999999999999,4.705,1.4929999999999999,12,1789,3.0989999999999998,1789-12-01
480,1.94,4.384,0.504,1,1790,2.444,1790-01-01
481,2.5980000000000003,5.571000000000001,0.375,2,1790,2.9730000000000003,1790-02-01
482,1.9140000000000001,6.496,2.6679999999999997,3,1790,4.582,1790-03-01
483,2.314,8.366999999999999,3.738999999999999,4,1790,6.052999999999999,1790-04-01
484,1.057,11.414,9.299999999999999,5,1790,10.357,1790-05-01
485,1.226,14.971999999999998,12.52,6,1790,13.745999999999999,1790-06-01
486,1.6569999999999998,15.469,12.155,7,1790,13.812,1790-07-01
487,1.2690000000000001,15.194,12.656,8,1790,13.925,1790-08-01
488,1.524,12.756999999999998,9.709,9,1790,11.232999999999999,1790-09-01
489,1.297,9.874,7.28,10,1790,8.577,1790-10-01
490,1.565,6.896000000000001,3.7660000000000005,11,1790,5.331,1790-11-01
491,2.8989999999999996,5.654,-0.14399999999999968,12,1790,2.755,1790-12-01
492,5.035,6.5280000000000005,-3.542,1,1791,1.493,1791-01-01
493,2.44,5.906000000000001,1.0260000000000002,2,1791,3.466,1791-02-01
494,2.249,7.039,2.541,3,1791,4.79,1791-03-01
495,1.617,10.744,7.510000000000001,4,1791,9.127,1791-04-01
496,1.256,11.115,8.603,5,1791,9.859,1791-05-01
497,1.314,14.545,11.917,6,1791,13.231,1791-06-01
498,1.0590000000000002,14.671,12.553,7,1791,13.612,1791-07-01
499,0.807,14.551000000000002,12.937000000000001,8,1791,13.744000000000002,1791-08-01
500,1.248,12.924999999999999,10.429,9,1791,11.677,1791-09-01
501,1.0190000000000001,9.099,7.061,10,1791,8.08,1791-10-01
502,1.7930000000000001,7.9990000000000006,4.413,11,1791,6.206,1791-11-01
503,1.568,5.093999999999999,1.9579999999999997,12,1791,3.526,1791-12-01
504,2.516,2.8640000000000003,-2.1679999999999997,1,1792,0.3480000000000003,1792-01-01
505,2.434,6.054,1.186,2,1792,3.62,1792-02-01
506,1.692,6.120999999999999,2.7369999999999983,3,1792,4.4289999999999985,1792-03-01
507,1.368,9.362,6.6259999999999994,4,1792,7.994,1792-04-01
508,1.101,12.422,10.219999999999999,5,1792,11.321,1792-05-01
509,1.406,14.987,12.174999999999999,6,1792,13.581,1792-06-01
510,1.3619999999999999,15.574,12.85,7,1792,14.212,1792-07-01
511,1.395,13.676,10.886000000000001,8,1792,12.281,1792-08-01
512,1.072,13.562999999999999,11.419,9,1792,12.491,1792-09-01
513,1.39,9.487000000000002,6.707000000000002,10,1792,8.097000000000001,1792-10-01
514,2.145,7.4510000000000005,3.161,11,1792,5.306,1792-11-01
515,2.524,5.912,0.8639999999999999,12,1792,3.388,1792-12-01
516,2.674,3.195,-2.153,1,1793,0.5209999999999999,1793-01-01
517,2.6239999999999997,7.369,2.1210000000000004,2,1793,4.745,1793-02-01
518,2.145,7.186999999999999,2.897,3,1793,5.042,1793-03-01
519,1.9040000000000001,10.546999999999999,6.738999999999999,4,1793,8.642999999999999,1793-04-01
520,1.544,12.603,9.514999999999999,5,1793,11.059,1793-05-01
521,1.91,15.056,11.235999999999999,6,1793,13.145999999999999,1793-06-01
522,2.864,17.2,11.472000000000001,7,1793,14.336,1793-07-01
523,1.746,14.906,11.414,8,1793,13.16,1793-08-01
524,2.325,14.327000000000002,9.677,9,1793,12.002,1793-09-01
525,1.661,10.053999999999998,6.731999999999999,10,1793,8.392999999999999,1793-10-01
526,3.635,9.301,2.0310000000000006,11,1793,5.666,1793-11-01
527,2.261,4.298,-0.2240000000000002,12,1793,2.037,1793-12-01
528,3.8689999999999998,7.579,-0.1589999999999998,1,1794,3.71,1794-01-01
529,5.138,8.743,-1.533,2,1794,3.605,1794-02-01
530,1.805,7.501000000000001,3.891000000000002,3,1794,5.6960000000000015,1794-03-01
531,1.219,10.586,8.148000000000001,4,1794,9.367,1794-04-01
532,1.063,13.439,11.312999999999999,5,1794,12.376,1794-05-01
533,1.159,13.153000000000002,10.835,6,1794,11.994000000000002,1794-06-01
534,1.2830000000000001,14.157,11.591000000000001,7,1794,12.874,1794-07-01
535,0.9890000000000001,14.473000000000003,12.495000000000001,8,1794,13.484000000000002,1794-08-01
536,1.57,13.466,10.325999999999999,9,1794,11.895999999999999,1794-09-01
537,1.29,10.398,7.817999999999999,10,1794,9.107999999999999,1794-10-01
538,2.0869999999999997,7.3709999999999996,3.197,11,1794,5.284,1794-11-01
539,2.276,5.194,0.6420000000000003,12,1794,2.918,1794-12-01
540,2.506,5.237,0.22500000000000053,1,1795,2.7310000000000003,1795-01-01
541,3.3360000000000003,7.726,1.0539999999999994,2,1795,4.39,1795-02-01
542,1.959,7.667999999999999,3.7499999999999996,3,1795,5.709,1795-03-01
543,1.88,10.797999999999998,7.037999999999999,4,1795,8.918,1795-04-01
544,2.444,13.473000000000003,8.585,5,1795,11.029000000000002,1795-05-01
545,0.987,14.28,12.306,6,1795,13.293,1795-06-01
546,2.165,16.46,12.129999999999999,7,1795,14.295,1795-07-01
547,1.135,14.275,12.005,8,1795,13.14,1795-08-01
548,1.3969999999999998,12.53,9.735999999999999,9,1795,11.133,1795-09-01
549,2.202,9.988,5.584,10,1795,7.786,1795-10-01
550,2.269,7.476000000000002,2.9380000000000015,11,1795,5.207000000000002,1795-11-01
551,2.24,4.813000000000001,0.33299999999999974,12,1795,2.573,1795-12-01
552,2.096,4.94,0.7480000000000002,1,1796,2.8440000000000003,1796-01-01
553,2.019,4.755000000000001,0.7170000000000001,2,1796,2.736,1796-02-01
554,2.044,5.521,1.4329999999999998,3,1796,3.477,1796-03-01
555,1.16,8.933,6.6129999999999995,4,1796,7.773,1796-04-01
556,0.955,12.228,10.318,5,1796,11.273,1796-05-01
557,2.923,17.139,11.293,6,1796,14.216,1796-06-01
558,0.9640000000000001,15.278,13.35,7,1796,14.314,1796-07-01
559,2.7769999999999997,17.499,11.945,8,1796,14.722,1796-08-01
560,1.919,13.931000000000001,10.093,9,1796,12.012,1796-09-01
561,1.2830000000000001,10.206999999999999,7.640999999999999,10,1796,8.924,1796-10-01
562,1.456,7.158000000000001,4.246,11,1796,5.702000000000001,1796-11-01
563,3.452,4.711,-2.193,12,1796,1.259,1796-12-01
564,2.397,6.792999999999999,1.999,1,1797,4.396,1797-01-01
565,2.5639999999999996,7.520999999999999,2.3930000000000002,2,1797,4.957,1797-02-01
566,2.948,7.004,1.108,3,1797,4.056,1797-03-01
567,3.3110000000000004,9.911,3.2889999999999993,4,1797,6.6,1797-04-01
568,2.432,12.849,7.984999999999999,5,1797,10.417,1797-05-01
569,1.014,14.866,12.838000000000001,6,1797,13.852,1797-06-01
570,1.6130000000000002,15.719999999999999,12.494,7,1797,14.107,1797-07-01
571,1.713,15.753,12.326999999999998,8,1797,14.04,1797-08-01
572,1.7719999999999998,14.231,10.687,9,1797,12.459,1797-09-01
573,1.3319999999999999,10.523,7.859000000000001,10,1797,9.191,1797-10-01
574,1.7269999999999999,6.504,3.0500000000000003,11,1797,4.777,1797-11-01
575,1.725,5.0,1.5499999999999998,12,1797,3.275,1797-12-01
576,1.9669999999999999,4.646,0.7120000000000004,1,1798,2.6790000000000003,1798-01-01
577,2.0340000000000003,5.247,1.1789999999999998,2,1798,3.213,1798-02-01
578,2.537,9.544999999999998,4.470999999999999,3,1798,7.007999999999999,1798-03-01
579,1.85,9.933,6.2330000000000005,4,1798,8.083,1798-04-01
580,2.029,13.797999999999998,9.739999999999998,5,1798,11.768999999999998,1798-05-01
581,0.7929999999999999,14.038999999999998,12.453,6,1798,13.245999999999999,1798-06-01
582,1.281,16.232,13.67,7,1798,14.951,1798-07-01
583,2.0469999999999997,16.801,12.707,8,1798,14.754,1798-08-01
584,1.6869999999999998,13.314,9.940000000000001,9,1798,11.627,1798-09-01
585,1.024,9.678999999999998,7.630999999999999,10,1798,8.655,1798-10-01
586,2.6289999999999996,8.66,3.402000000000002,11,1798,6.0310000000000015,1798-11-01
587,2.9619999999999997,4.988999999999999,-0.935,12,1798,2.0269999999999997,1798-12-01
588,2.229,4.152,-0.30600000000000005,1,1799,1.923,1799-01-01
589,2.891,4.969,-0.8129999999999997,2,1799,2.0780000000000003,1799-02-01
590,1.5619999999999998,5.548,2.4240000000000004,3,1799,3.986,1799-03-01
591,2.533,11.318999999999999,6.253,4,1799,8.786,1799-04-01
592,1.545,12.898,9.808,5,1799,11.353,1799-05-01
593,0.873,14.552999999999999,12.807,6,1799,13.68,1799-06-01
594,1.308,16.177000000000003,13.561000000000002,7,1799,14.869000000000002,1799-07-01
595,1.083,15.169,13.003,8,1799,14.086,1799-08-01
596,1.3780000000000001,13.689,10.933,9,1799,12.311,1799-09-01
597,1.369,10.975,8.237,10,1799,9.606,1799-10-01
598,1.8940000000000001,7.798,4.01,11,1799,5.904,1799-11-01
599,2.1959999999999997,5.683,1.2910000000000004,12,1799,3.487,1799-12-01
600,1.844,4.659,0.9709999999999999,1,1800,2.815,1800-01-01
601,2.6,6.234,1.0339999999999998,2,1800,3.634,1800-02-01
602,2.613,7.0649999999999995,1.839,3,1800,4.452,1800-03-01
603,2.168,11.293,6.957,4,1800,9.125,1800-04-01
604,1.725,12.822,9.372,5,1800,11.097,1800-05-01
605,1.169,14.775,12.437,6,1800,13.606,1800-06-01
606,0.9329999999999999,14.696,12.83,7,1800,13.763,1800-07-01
607,1.4169999999999998,15.036000000000001,12.202000000000002,8,1800,13.619000000000002,1800-08-01
608,1.62,12.415,9.175,9,1800,10.795,1800-09-01
609,1.643,11.112,7.826,10,1800,9.469,1800-10-01
610,1.264,6.836,4.308,11,1800,5.572,1800-11-01
611,1.6280000000000001,5.492,2.2359999999999998,12,1800,3.864,1800-12-01
612,1.922,4.609,0.7650000000000003,1,1801,2.6870000000000003,1801-01-01
613,2.045,5.194,1.104,2,1801,3.149,1801-02-01
614,1.3359999999999999,7.791,5.119,3,1801,6.455,1801-03-01
615,1.619,9.023,5.785,4,1801,7.404,1801-04-01
616,1.541,13.664,10.581999999999999,5,1801,12.123,1801-05-01
617,0.877,13.413,11.658999999999999,6,1801,12.536,1801-06-01
618,1.56,16.235999999999997,13.115999999999998,7,1801,14.675999999999998,1801-07-01
619,1.2229999999999999,14.41,11.963999999999999,8,1801,13.187,1801-08-01
620,1.3840000000000001,12.846,10.078,9,1801,11.462,1801-09-01
621,1.2670000000000001,10.366,7.832,10,1801,9.099,1801-10-01
622,1.681,7.401,4.039,11,1801,5.72,1801-11-01
623,2.525,7.103,2.0529999999999995,12,1801,4.577999999999999,1801-12-01
624,1.905,5.6450000000000005,1.8350000000000002,1,1802,3.74,1802-01-01
625,2.053,4.881,0.7750000000000004,2,1802,2.8280000000000003,1802-02-01
626,2.7060000000000004,7.907000000000001,2.495,3,1802,5.2010000000000005,1802-03-01
627,1.464,9.086999999999998,6.158999999999997,4,1802,7.6229999999999976,1802-04-01
628,1.82,12.277000000000001,8.637,5,1802,10.457,1802-05-01
629,1.253,15.723999999999998,13.217999999999998,6,1802,14.470999999999998,1802-06-01
630,1.155,15.783,13.473,7,1802,14.628,1802-07-01
631,1.5859999999999999,15.625,12.453,8,1802,14.039,1802-08-01
632,2.141,13.928999999999998,9.646999999999998,9,1802,11.787999999999998,1802-09-01
633,1.6119999999999999,11.359,8.135,10,1802,9.747,1802-10-01
634,2.146,7.681,3.3890000000000002,11,1802,5.535,1802-11-01
635,2.347,5.228,0.5339999999999998,12,1802,2.881,1802-12-01
636,2.026,2.6279999999999997,-1.424,1,1803,0.6019999999999999,1803-01-01
637,2.887,4.33,-1.444,2,1803,1.443,1803-02-01
638,2.061,6.936,2.814,3,1803,4.875,1803-03-01
639,1.9140000000000001,11.205,7.377000000000001,4,1803,9.291,1803-04-01
640,0.898,12.693,10.897,5,1803,11.795,1803-05-01
641,0.7659999999999999,14.587,13.055,6,1803,13.821,1803-06-01
642,0.9440000000000001,16.05,14.161999999999999,7,1803,15.106,1803-07-01
643,1.252,16.618,14.113999999999999,8,1803,15.366,1803-08-01
644,1.2590000000000001,13.589,11.071,9,1803,12.33,1803-09-01
645,1.479,10.597999999999999,7.64,10,1803,9.119,1803-10-01
646,1.8430000000000002,7.804,4.118,11,1803,5.961,1803-11-01
647,2.269,4.596,0.05799999999999983,12,1803,2.327,1803-12-01
648,2.6830000000000003,5.128,-0.238,1,1804,2.4450000000000003,1804-01-01
649,2.293,4.232,-0.3540000000000001,2,1804,1.939,1804-02-01
650,2.186,6.611,2.239,3,1804,4.425,1804-03-01
651,1.117,11.174,8.940000000000001,4,1804,10.057,1804-04-01
652,1.274,13.381,10.832999999999998,5,1804,12.107,1804-05-01
653,1.58,15.354,12.193999999999999,6,1804,13.774,1804-06-01
654,1.318,17.092000000000002,14.456000000000001,7,1804,15.774000000000001,1804-07-01
655,1.08,15.591,13.431,8,1804,14.511,1804-08-01
656,2.6439999999999997,15.112,9.824,9,1804,12.468,1804-09-01
657,1.2309999999999999,10.513,8.051,10,1804,9.282,1804-10-01
658,2.099,9.231000000000002,5.033000000000001,11,1804,7.1320000000000014,1804-11-01
659,2.597,4.821,-0.3729999999999998,12,1804,2.224,1804-12-01
660,2.512,5.334,0.31000000000000005,1,1805,2.822,1805-01-01
661,2.455,5.0120000000000005,0.10199999999999987,2,1805,2.557,1805-02-01
662,1.4980000000000002,7.258,4.262,3,1805,5.76,1805-03-01
663,1.291,9.414,6.831999999999999,4,1805,8.123,1805-04-01
664,1.216,12.319999999999999,9.888,5,1805,11.104,1805-05-01
665,1.368,15.395,12.658999999999999,6,1805,14.027,1805-06-01
666,1.151,15.853,13.551,7,1805,14.702,1805-07-01
667,1.021,16.291,14.248999999999999,8,1805,15.27,1805-08-01
668,1.831,13.87,10.208,9,1805,12.039,1805-09-01
669,1.6030000000000002,9.238999999999999,6.0329999999999995,10,1805,7.635999999999999,1805-10-01
670,2.399,6.954,2.1559999999999997,11,1805,4.555,1805-11-01
671,1.922,6.08,2.2360000000000007,12,1805,4.158,1805-12-01
672,2.167,5.084,0.7500000000000004,1,1806,2.9170000000000003,1806-01-01
673,2.079,5.016,0.8579999999999997,2,1806,2.937,1806-02-01
674,1.557,6.247999999999999,3.134,3,1806,4.691,1806-03-01
675,1.7719999999999998,9.804,6.26,4,1806,8.032,1806-04-01
676,1.426,12.929,10.077,5,1806,11.503,1806-05-01
677,0.8370000000000001,13.254999999999999,11.581,6,1806,12.418,1806-06-01
678,1.505,15.428,12.418,7,1806,13.923,1806-07-01
679,1.361,15.954,13.232,8,1806,14.593,1806-08-01
680,1.7530000000000001,14.302,10.796,9,1806,12.549,1806-09-01
681,1.113,9.539,7.313000000000001,10,1806,8.426,1806-10-01
682,1.5419999999999998,6.773,3.689,11,1806,5.231,1806-11-01
683,1.729,5.718,2.26,12,1806,3.989,1806-12-01
684,2.3930000000000002,3.4480000000000004,-1.338,1,1807,1.0550000000000002,1807-01-01
685,2.677,6.770999999999999,1.4169999999999985,2,1807,4.0939999999999985,1807-02-01
686,2.253,7.041,2.535,3,1807,4.788,1807-03-01
687,1.26,8.231,5.710999999999999,4,1807,6.970999999999999,1807-04-01
688,0.93,10.261,8.401,5,1807,9.331,1807-05-01
689,1.271,14.564,12.021999999999998,6,1807,13.293,1807-06-01
690,1.605,15.743,12.533,7,1807,14.138,1807-07-01
